Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),"VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),CHOVEU
2023-03-29,69.19999999999999,1006.3045454545455,1006.5227272727273,1006.0954545454545,27.263636363636362,27.754545454545454,26.863636363636363,6.290909090909091,2.7590909090909093,23.89090909090909,23.422727272727272,1
2023-04-09,51.0,1006.0875,1006.3375,1005.8666666666667,27.104166666666668,27.5,26.670833333333334,5.691666666666666,2.625,24.079166666666666,23.508333333333336,1
2023-04-07,48.199999999999996,1005.0416666666666,1005.3000000000001,1004.7791666666667,26.22083333333333,26.795833333333334,25.77916666666667,6.183333333333334,2.8041666666666667,23.775000000000002,23.304166666666664,1
2023-03-03,47.8,1006.4333333333334,1006.7291666666666,1006.1541666666667,26.320833333333336,26.645833333333332,26.0,7.354166666666667,3.5,23.84166666666667,23.583333333333332,1
2023-06-15,40.4,1008.3291666666668,1008.6125000000001,1008.0666666666666,25.079166666666666,25.6875,24.575,6.820833333333333,2.533333333333333,23.583333333333332,23.191666666666666,1
2023-03-18,39.0,1006.3958333333334,1006.6291666666666,1006.0625,25.65833333333333,26.266666666666666,25.229166666666668,4.3625,1.7666666666666666,23.53333333333333,23.145833333333332,1
2023-03-19,34.800000000000004,1007.7375000000001,1008.0625,1007.4833333333332,24.6125,24.900000000000002,24.349999999999998,3.6750000000000003,1.5333333333333332,23.0125,22.75,1
2023-07-18,31.6,1011.7086956521739,1011.8869565217392,1011.4217391304348,24.186956521739127,24.59130434782609,23.88695652173913,7.686956521739131,3.2956521739130435,22.76521739130435,22.460869565217394,1
2023-06-09,30.6,1009.4416666666666,1009.7083333333334,1009.1791666666667,24.72083333333333,25.150000000000002,24.491666666666664,7.841666666666666,3.483333333333333,23.287499999999998,23.129166666666666,1
2023-02-22,26.0,1006.4041666666667,1006.625,1006.15,26.875,27.354166666666668,26.266666666666666,7.204166666666667,3.2458333333333336,24.5125,23.991666666666664,1
2023-03-16,22.2,1005.125,1005.3874999999999,1004.8416666666667,25.358333333333334,25.833333333333332,24.945833333333336,4.291666666666667,1.6375,23.804166666666664,23.349999999999998,1
2023-05-29,21.400000000000002,1007.4541666666668,1007.7166666666667,1007.1291666666666,25.870833333333334,26.316666666666666,25.5125,7.141666666666667,3.0416666666666665,24.070833333333336,23.770833333333332,1
2023-07-27,21.2,1010.3083333333334,1010.5124999999999,1010.0791666666668,25.40416666666667,25.72083333333333,25.0625,7.854166666666667,3.725,23.316666666666666,23.020833333333332,1
2023-04-05,20.6,1004.1666666666666,1004.4041666666667,1003.9625,25.879166666666666,26.34166666666667,25.454166666666666,6.75,2.920833333333333,23.712500000000002,23.266666666666666,1
2023-03-02,18.0,1006.225,1006.5041666666666,1005.9875000000001,26.558333333333334,27.104166666666668,26.087500000000002,8.395833333333334,3.8208333333333333,23.870833333333334,23.483333333333334,1
2023-03-17,16.6,1005.75,1006.0083333333333,1005.5,26.0125,26.504166666666666,25.520833333333332,3.2583333333333333,1.2958333333333334,23.84583333333333,23.462500000000002,1
2023-03-08,15.2,1005.5500000000001,1005.8041666666667,1005.2541666666666,26.883333333333336,27.608333333333334,26.40416666666667,8.279166666666667,3.7624999999999997,23.28333333333333,22.825,1
2023-04-27,14.8,1006.2958333333332,1006.5583333333334,1006.025,27.179166666666664,27.620833333333334,26.8,5.5,2.3041666666666667,24.3,23.941666666666666,1
2023-01-19,14.4,1006.6904761904761,1006.9285714285714,1006.4619047619047,26.29047619047619,26.714285714285715,25.771428571428572,6.419047619047619,2.9523809523809526,23.452380952380953,23.052380952380954,1
2023-01-18,12.6,1006.3333333333334,1006.5958333333333,1006.1,25.754166666666666,26.395833333333332,25.2,6.6499999999999995,3.1958333333333333,23.133333333333336,22.758333333333336,1
2023-08-08,12.4,1011.4791666666666,1011.7041666666668,1011.2916666666666,25.295833333333334,25.629166666666666,24.866666666666664,6.8125,3.279166666666667,22.84583333333333,22.47083333333333,1
2023-06-16,12.4,1007.8708333333334,1008.0833333333334,1007.6458333333334,25.2,25.554166666666664,24.71666666666667,7.029166666666666,2.9916666666666667,23.34583333333333,23.025000000000002,1
2023-02-24,12.4,1006.6875,1006.9166666666666,1006.4291666666667,27.133333333333336,27.675,26.554166666666664,6.229166666666667,2.8125,24.3875,23.833333333333332,1
2023-03-09,11.4,1006.0916666666667,1006.3208333333333,1005.8166666666666,26.670833333333334,27.15833333333333,26.191666666666666,8.079166666666667,3.6958333333333333,23.5125,23.066666666666666,1
2023-08-19,11.2,1006.907142857143,1007.1785714285714,1006.6785714285714,24.914285714285715,25.478571428571428,24.542857142857144,7.821428571428571,3.1999999999999997,23.157142857142855,22.921428571428574,1
2023-08-07,10.4,1012.2458333333334,1012.4916666666667,1012.0083333333333,24.916666666666668,25.445833333333336,24.458333333333332,8.9125,4.1000000000000005,22.616666666666664,22.245833333333334,1
2023-03-28,10.0,1006.0136363636364,1006.3045454545455,1005.7590909090909,27.522727272727273,28.095454545454547,27.1,6.336363636363637,3.1181818181818177,23.322727272727274,22.854545454545455,1
2023-05-30,9.200000000000001,1008.4875000000001,1008.725,1008.2333333333332,26.295833333333334,26.675,25.825,7.6000000000000005,3.4250000000000003,23.5125,23.05,1
2023-05-23,9.2,1005.9875000000001,1006.2083333333334,1005.7416666666667,27.504166666666666,28.070833333333336,26.96666666666667,9.345833333333333,4.433333333333334,24.037499999999998,23.55,1
2023-09-08,9.0,1009.6416666666668,1009.8874999999999,1009.4083333333333,25.55,26.008333333333336,24.95,9.695833333333333,4.791666666666667,22.395833333333332,21.95,1
2023-09-22,8.4,1007.6999999999999,1007.9416666666666,1007.4708333333333,25.77916666666667,26.27916666666667,25.266666666666666,9.554166666666667,4.654166666666667,22.40416666666667,21.78333333333333,1
2023-08-20,8.200000000000001,1007.0894736842106,1007.3631578947369,1006.9157894736843,24.942105263157895,25.568421052631578,24.521052631578947,6.5,2.884210526315789,23.589473684210525,23.157894736842106,1
2023-05-26,7.800000000000001,1006.8083333333334,1007.0166666666668,1006.5833333333334,27.724999999999998,28.125,27.325,8.9125,4.191666666666666,23.52916666666667,23.179166666666664,1
2023-09-14,7.2,1008.2875,1008.5208333333334,1007.9958333333334,24.066666666666666,24.858333333333334,23.650000000000002,8.475,3.9583333333333335,22.795833333333334,22.504166666666666,1
2023-08-09,7.0,1010.704347826087,1010.9,1010.508695652174,24.37391304347826,24.982608695652175,23.86086956521739,8.539130434782608,3.4478260869565216,22.869565217391305,22.482608695652175,1
